Class,Order,Family,Genus_Species,Total,Infected,Pool Size,Bacterium
insecta,hymenoptera,Crabronidae,Unid_sp,1,0,1,Rickettsia
insecta,hymenoptera,Crabronidae,Unid_sp,1,0,1,Rickettsia
insecta,hymenoptera,Crabronidae,Unid_sp,1,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_aestivalis,3,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_amenti,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_aries,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_askewii,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_atkinsonae,8,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_caputmedusae,10,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_caputmedusae,38,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_ceconni,35,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_chodjai,15,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_conglomeratus,3,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_conificus,4,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_coriarius,5,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_coriarius,30,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_coronatus,2,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_coronatus,35,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_corruptrix,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_crispator,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_curtisii,15,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_curvator,7,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_dentimitratus,28,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_fecundator,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_gallaetinctoriae,9,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_gemmeus,1,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_glutinosus,14,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_glutinosus,8,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_grossulariae,50,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_grossulariae,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_hartigi,6,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_hungaricus,10,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_hungaricus,6,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_inflator,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_kollari,7,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_lignicolus,7,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_lucidus,43,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_lucidus,35,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_malpighii,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_mayri,3,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_mediterraneae,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_megalucidus,13,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_mitratus,7,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_panteli,31,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_polycerus,7,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_quercuscalicis,28,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_quercuscalicis,4,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_quercusramuli,7,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_quercustozae,15,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_quercustozae,28,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_seckendorfii,21,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_solitarius,3,3,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_sternlichti,2,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_stonei,15,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_testaceipes,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_theophrastus,3,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_tinctoriusnostrus,3,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_tomentosus,5,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Andricus_tomentosus,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Andricus_truncicolus,5,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Aphelonyx_cerricola,19,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Aulacidea_hieracii,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Aylax_papaveris,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,10,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,206,172,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,34,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,26,26,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,17,17,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,95,95,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,12,12,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Biorhiza_pallida,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Callirhytis_glandium,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Ceroptres_cerri,18,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Ceroptres_cerri,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Ceroptres_clavicornis,7,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Chilaspis_israeli,25,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Chilaspis_nitida,7,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Cynips_cornifex,3,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Cynips_disticha,3,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Cynips_divisa,4,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Cynips_korsakovi,8,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Cynips_longiventris,14,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Cynips_quercus,14,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Cynips_quercus,31,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Cynips_quercusfolii,15,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Cynips_quercusfolii,13,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diastrophus_rubi,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_bicolor,3,3,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_californica,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_centifoliae,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_centifoliae,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_centifoliae,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_centifoliae,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_centifoliae,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_eglanteriae,1,1,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_fructuum,5,4,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_fusiformans,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_ignota,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_mayri,10,10,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_mayri,2,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_nebulosa,6,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_nervosa,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_nervosa,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_nodulosa,3,3,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_polita,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_radicum,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,13,0,1,Cardinium
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,13,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,13,13,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,10,10,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,1,1,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_rosae,14,10,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_rosaefolii,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_spinosa,5,5,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_spinosissimae,174,167,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_spinosissimae,77,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_triforma,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Diplolepis_variabilis,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Liebelia_fukudae,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Liposthenes_glechomae,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Neuroterus_lanuginosus,3,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Neuroterus_macropterus,19,19,1,Wolbachia
insecta,hymenoptera,Cynipidae,Neuroterus_quercusbaccarum,7,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Neuroterus_saliens,30,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Panteliella_bicolor,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Periclistus_brandtii,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Phanacis_centaureae,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Phanacis_hypochaeridis,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Plagiotrochus_quercusilicis,3,3,1,Wolbachia
insecta,hymenoptera,Cynipidae,Saphronecrus_hayni,11,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_bechtoldae,21,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_consobrinus,15,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_crassicornis,3,3,1,Wolbachia
insecta,hymenoptera,Cynipidae,Synergus_diaphanus,1,1,1,Wolbachia
insecta,hymenoptera,Cynipidae,Synergus_gallaepomiformis,34,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_gallaepomiformis,34,29,1,Wolbachia
insecta,hymenoptera,Cynipidae,Synergus_hayneanus,24,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_hayneanus,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Synergus_incrassatus,18,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_incrassatus,1,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Synergus_mikoi,20,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_pallidipennis,44,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_pallipes,8,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_reinhardi,12,1,1,Wolbachia
insecta,hymenoptera,Cynipidae,Synergus_umbraculus,47,0,1,Rickettsia
insecta,hymenoptera,Cynipidae,Synergus_umbraculus,3,1,1,Wolbachia
insecta,hymenoptera,Cynipidae,Synophrus_politus,23,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Timaspis_lampsanae,2,2,1,Wolbachia
insecta,hymenoptera,Cynipidae,Trigonaspis_synaspis,5,0,1,Wolbachia
insecta,hymenoptera,Cynipidae,Unid_sp,1,1,1,Wolbachia
insecta,hymenoptera,Cynipidae,Xestophanes_brevitarsis,2,0,1,Wolbachia
insecta,hymenoptera,Diapriidae,Trichopria_cf_drosophilae,5,5,1,Wolbachia
insecta,hymenoptera,Diapriidae,Trichopria_cf_drosophilae,8,7,1,Wolbachia
insecta,hymenoptera,Diapriidae,Trichopria_cf_drosophilae,30,27,1,Wolbachia
insecta,hymenoptera,Diapriidae,Trichopria_cf_drosophilae,16,16,1,Wolbachia
insecta,hymenoptera,Diapriidae,Trichopria_cf_drosophilae,15,15,1,Wolbachia
insecta,hymenoptera,Diapriidae,Unid_sp,1,0,1,Rickettsia
insecta,hymenoptera,Diapriidae,Unid_sp,1,0,1,Rickettsia
insecta,hymenoptera,Dryinidae,Unid_sp,2,1,1,Wolbachia
insecta,hymenoptera,Dryinidae,Unid_sp,2,0,1,Wolbachia
insecta,hymenoptera,Dryinidae,Unid_sp,1,0,1,Wolbachia
insecta,hymenoptera,Dryinidae,Unid_sp,2,2,1,Wolbachia
insecta,hymenoptera,Dryinidae,Unid_sp,6,6,1,Wolbachia
insecta,hymenoptera,Dryinidae,Unid_sp,1,1,1,Wolbachia
insecta,hymenoptera,Dryinidae,Unid_sp,1,1,1,Wolbachia
insecta,hymenoptera,Dryinidae,Unid_sp,3,2,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Anagyrus_pseudococci,1,0,1,Cardinium
insecta,hymenoptera,Encyrtidae,Anagyrus_pseudococci,1,0,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Comperiella_bifasciata,1,0,1,Cardinium
insecta,hymenoptera,Encyrtidae,Comperiella_bifasciata,1,0,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Copidosomopsis_nacoleiae,1,0,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Ixodiphagus_hookeri,15,15,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Ixodiphagus_hookeri,9,9,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Ixodiphagus_hookeri,2,2,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Ixodiphagus_hookeri,35,35,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Ixodiphagus_hookeri,39,39,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Ixodiphagus_hookeri,15,14,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Ixodiphagus_hookeri,6,6,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Metaphycus_flavus,1,0,1,Cardinium
insecta,hymenoptera,Encyrtidae,Metaphycus_flavus,1,0,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Metaphycus_luteolus,1,0,1,Cardinium
insecta,hymenoptera,Encyrtidae,Metaphycus_luteolus,1,0,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Metaphycus_stanleyi,1,0,1,Cardinium
insecta,hymenoptera,Encyrtidae,Metaphycus_stanleyi,1,0,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Plagiomerus_diaspidis,1,1,1,Cardinium
insecta,hymenoptera,Encyrtidae,Plagiomerus_diaspidis,1,0,1,Wolbachia
insecta,hymenoptera,Encyrtidae,Unid_sp,1,0,1,Cardinium
insecta,hymenoptera,Encyrtidae,Unid_sp,1,1,1,Wolbachia
insecta,hymenoptera,Eulophidae,Achrysocharoides_acerianus,1,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Achrysocharoides_atys,5,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Achrysocharoides_latereilli,3,1,1,Wolbachia
insecta,hymenoptera,Eulophidae,Achrysocharoides_niveipes,1,1,1,Wolbachia
insecta,hymenoptera,Eulophidae,Achrysocharoides_splendens,3,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Achrysocharoides_zwoelferi,1,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Apostrocetus_nr_domenichini,12,0,1,Rickettsia
insecta,hymenoptera,Eulophidae,Aulogymnus_ballani/skianeuros,1,1,1,Rickettsia
insecta,hymenoptera,Eulophidae,Aulogymnus_gallarum,40,0,1,Rickettsia
insecta,hymenoptera,Eulophidae,Aulogymnus_trilineatus,42,2,1,Rickettsia
insecta,hymenoptera,Eulophidae,Baryscapus_nr_anasillus,2,0,1,Rickettsia
insecta,hymenoptera,Eulophidae,Baryscapus_pallidae,15,0,1,Rickettsia
insecta,hymenoptera,Eulophidae,Chrysocharis_laomedon,2,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Chrysocharis_nephereus,2,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Cirrospilus_diallus,1,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Cirrospilus_lyncus,2,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Diglyphus_isaea,1,0,1,Cardinium
insecta,hymenoptera,Eulophidae,Diglyphus_isaea,1,1,1,Wolbachia
insecta,hymenoptera,Eulophidae,Elachertus_inunctus,2,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Elasmus_philippinensis,1,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Oncastichus_goughi,1,0,1,Cardinium
insecta,hymenoptera,Eulophidae,Oncastichus_goughi,1,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Pediobius_alcaeus,2,1,1,Wolbachia
insecta,hymenoptera,Eulophidae,Pediobius_rotundatus,7,1,1,Rickettsia
insecta,hymenoptera,Eulophidae,Pediobius_saulius,2,1,1,Wolbachia
insecta,hymenoptera,Eulophidae,Pnigalio_longulus,1,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,107,0,1,Cardinium
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,107,56,1,Rickettsia
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,107,4,1,Wolbachia
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,1,0,5,Cardinium
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,1,1,5,Rickettsia
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,1,0,5,Wolbachia
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,1,0,15,Cardinium
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,1,1,15,Rickettsia
insecta,hymenoptera,Eulophidae,Pnigalio_soemius,1,0,15,Wolbachia
insecta,hymenoptera,Eulophidae,Sympiesis_gordius,1,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Sympiesis_sericeicornis,3,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Syrphophagous_sp.,1,0,1,Cardinium
insecta,hymenoptera,Eulophidae,Syrphophagous_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Eulophidae,Tetrastichus_schoenobii,2,0,1,Wolbachia
insecta,hymenoptera,Eupelmidae,Eupelmus_annulatus,12,0,1,Rickettsia
insecta,hymenoptera,Eupelmidae,Eupelmus_urozonus,14,0,1,Rickettsia
insecta,hymenoptera,Eupelmidae,Neanastatus_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Eurytomidae,Eurytoma_brunniventris,28,0,1,Rickettsia
insecta,hymenoptera,Eurytomidae,Eurytoma_pistacina,26,0,1,Rickettsia
insecta,hymenoptera,Eurytomidae,Eurytoma_rosae,18,0,1,Rickettsia
insecta,hymenoptera,Eurytomidae,Eurytoma_sp.,10,0,1,Rickettsia
insecta,hymenoptera,Eurytomidae,Sycophila_biguttata,39,0,1,Rickettsia
insecta,hymenoptera,Eurytomidae,Sycophila_iracemae,18,0,1,Rickettsia
insecta,hymenoptera,Eurytomidae,Sycophila_isis,1,0,1,Cardinium
insecta,hymenoptera,Eurytomidae,Sycophila_isis,1,0,1,Wolbachia
insecta,hymenoptera,Eurytomidae,Sycophila_variegata,47,0,1,Rickettsia
insecta,hymenoptera,Eurytomidae,Unid_sp,1,0,1,Rickettsia
insecta,hymenoptera,Evaniidae,Prosevania_sp.,1,1,1,Wolbachia
insecta,hymenoptera,Evaniidae,Unid_sp,1,0,1,Wolbachia
insecta,hymenoptera,Evaniidae,Unid_sp,1,0,1,Wolbachia
insecta,hymenoptera,Figitidae,Alloxysta_fulviceps,1,0,1,Wolbachia
insecta,hymenoptera,Figitidae,Alloxysta_macrophadna,3,0,1,Wolbachia
insecta,hymenoptera,Figitidae,Alloxysta_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Figitidae,Alloxysta_sp.,3,0,1,Wolbachia
insecta,hymenoptera,Figitidae,Alloxysta_sp.,1,0,1,Cardinium
insecta,hymenoptera,Figitidae,Alloxysta_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Figitidae,Alloxysta_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Figitidae,Alloxysta_victrix,1,0,1,Wolbachia
insecta,hymenoptera,Figitidae,Unid_sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Acanthomyops_laticeps,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Acromyrmex_echinatior,383,158,1,Wolbachia
insecta,hymenoptera,Formicidae,Acromyrmex_insinuator,25,24,1,Wolbachia
insecta,hymenoptera,Formicidae,Acromyrmex_octospinosus,1198,549,1,Wolbachia
insecta,hymenoptera,Formicidae,Acropyga_epedana,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Acropyga_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Adetomyrma_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Adlerzia_froggatti,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aenictus_aratus,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_cornutus,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_dentatus,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_fergusoni,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aenictus_gracilis,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_hottai,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_laeviceps,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aenictus_laeviceps,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Aenictus_sp.,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Amblyopone_pallipes,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Amblyopone_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aneuretus_simoni,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Anillomyrma_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Anochetus_mayri,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Anonychomyrma_nitidiceps,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,61,56,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,4,2,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,10,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,30,24,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,27,21,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,15,12,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,34,27,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,22,7,1,Wolbachia
insecta,hymenoptera,Formicidae,Anoplolepis_gracilipes,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aphaenogaster_senilis,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Aphaenogaster_texana,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Apomyrma_stygia,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Apterostigma_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Atopomyrmex_mocquerysi,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Atta_cephalotes,181,100,1,Wolbachia
insecta,hymenoptera,Formicidae,Atta_cephalotes,133,51,1,Wolbachia
insecta,hymenoptera,Formicidae,Atta_cephalotes,16,13,1,Wolbachia
insecta,hymenoptera,Formicidae,Atta_colombica,202,123,1,Wolbachia
insecta,hymenoptera,Formicidae,Atta_sexdens,342,236,1,Wolbachia
insecta,hymenoptera,Formicidae,Atta_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Atta_texana,15,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Axinidris_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Azteca_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Bothriomyrmex_hispanicus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Brachymyrmex_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Calyptomyrmex_beccari,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Calyptomyrmex_piripillis,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_leonardi,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_ocreatus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Camponotus_sp.,1,0,1,Wolbachia
